Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
157.8950615524623,159.30664060472665,157.8950615524623,158.67288208007812,4146800,0.0,0.0,PEP
158.538465302331,159.18183585068437,157.2037084164477,159.14341735839844,4308000,0.0,0.0,PEP
160.64142073826346,161.88016073310766,159.75798587146187,161.5056610107422,4440400,0.0,0.0,PEP
161.4192101763573,161.55364557244113,159.51789073585246,161.28477478027344,3871500,0.0,0.0,PEP
161.67848942615447,162.5715361825615,160.6222153671441,160.72784423828125,6076200,0.0,0.0,PEP
161.21755339919926,163.17647130816795,160.71821563716426,163.0132293701172,3239600,0.0,0.0,PEP
162.389083574546,162.65795439831695,160.79505322478894,162.5907440185547,3759900,0.0,0.0,PEP
161.63048396436471,164.56886837978718,161.63048396436471,162.76358032226562,4480700,0.0,0.0,PEP
163.16687547241523,165.83638888768726,162.7539719758327,165.53871154785156,4294800,0.0,0.0,PEP
165.19301454016323,166.393335819245,163.99269326108143,165.69235229492188,5041600,0.0,0.0,PEP
166.1148779490588,166.78705497622562,164.77050924236494,166.2493133544922,3883100,0.0,0.0,PEP
166.7102413920555,168.01619167860562,165.47151613792687,165.74038696289062,3825100,0.0,0.0,PEP
166.87348646832424,167.70890550063692,165.76919660601757,166.41256713867188,3924300,0.0,0.0,PEP
166.68143208718163,166.91189907005628,164.90495056021325,166.12448120117188,4394000,0.0,0.0,PEP
166.58539952206047,167.33439889648957,164.93375611886793,165.0681915283203,4834300,0.0,0.0,PEP
164.41522706754145,165.46190382329075,163.20530835787943,163.6470184326172,3086000,0.0,0.0,PEP
163.09005807811033,166.28771589568626,163.09005807811033,166.0284423828125,3642000,0.0,0.0,PEP
166.81585751921716,168.97643590271252,166.81585751921716,168.49630737304688,4197600,0.0,0.0,PEP
168.77480758505186,170.19599885296338,167.70892146029956,167.89137268066406,3701300,0.0,0.0,PEP
168.03538391442308,168.3042547121702,165.106597025721,165.30824279785156,5864000,0.0,0.0,PEP
166.32613267675896,167.00790698759175,164.2039581160569,166.83506774902344,7369900,0.0,0.0,PEP
167.05593767132615,168.3810972279832,165.8652135296661,166.41256713867188,7386600,0.0,0.0,PEP
166.5277799655541,169.66782469926642,166.30692494126023,167.9009552001953,5180300,0.0,0.0,PEP
167.59368321759706,170.5608743653541,166.91190883014613,170.44564819335938,5235800,0.0,0.0,PEP
170.35920436517924,170.35920436517924,164.59766214607276,164.8857421875,6505600,0.0,0.0,PEP
166.12446446205536,166.56618913829894,158.70168180002415,161.09271240234375,7692100,0.0,0.0,PEP
162.41788845828796,162.58113041017106,159.95963257898342,161.3135986328125,5564900,0.0,0.0,PEP
160.94869517238385,167.19996369836178,160.94869517238385,166.95030212402344,6231500,0.0,0.0,PEP
166.22051307710052,166.43177081536425,162.3602753579811,163.6182098388672,6534300,0.0,0.0,PEP
162.51390641910191,164.01190505430978,162.01456865657943,163.6374053955078,5824600,0.0,0.0,PEP
162.9172263333711,166.01885272521835,162.05298613481605,164.8761444091797,7269100,0.0,0.0,PEP
166.23969325681176,167.60325648860893,163.96388877198206,164.6744842529297,5936700,0.0,0.0,PEP
164.03113184172793,165.55793717919275,163.16689162350093,163.8774871826172,5376900,0.0,0.0,PEP
164.4440320312798,165.1546275759291,161.47684104287325,163.6278076171875,6473500,0.0,0.0,PEP
163.91589151545858,167.2383876800307,162.72518203466305,166.8158721923828,4714600,0.0,0.0,PEP
166.8062602234734,169.29332249057504,166.5277774709458,168.49630737304688,5317200,0.0,0.0,PEP
168.3426684771296,168.69795891246275,165.72117071827253,167.52645874023438,5012200,0.0,0.0,PEP
166.78707830713626,166.9599175730023,156.44510398097947,157.14608764648438,8875400,0.0,0.0,PEP
156.0417789344083,156.31064975053724,153.3242495799135,154.79344177246094,6423800,0.0,0.0,PEP
155.7921122039538,156.5795153815822,153.27622871868812,155.7633056640625,5768800,0.0,0.0,PEP
157.68381326137722,160.3149081446996,157.06924934859106,159.01856994628906,4657800,0.0,0.0,PEP
159.42187923154484,161.57284564182342,158.59605758406724,161.1503448486328,6327600,0.0,0.0,PEP
161.1791554396996,162.75397645211078,160.32452723148307,162.254638671875,5781000,0.0,0.0,PEP
162.24506007615258,164.29039791220336,162.24506007615258,163.34934997558594,5193800,0.0,0.0,PEP
164.45361889666358,164.98176321037937,163.43574875697132,164.943359375,6713500,0.0,0.0,PEP
164.1847406867017,164.1847406867017,158.79769823449246,161.08311462402344,13610000,0.0,0.0,PEP
161.49603696210863,161.688100109845,157.30932994489763,159.8732147216797,5613900,0.0,0.0,PEP
160.14394964690496,161.23659214412177,157.27214829464077,161.1688995361328,4677300,1.15,0.0,PEP
160.37601416341172,161.08187335012468,158.92561008551553,159.3994140625,4222000,0.0,0.0,PEP
160.95618351706892,162.07781813674927,159.28337350522852,160.06658935546875,3447800,0.0,0.0,PEP
160.2019632292697,161.34295548000097,158.79024480977907,161.05287170410156,4168300,0.0,0.0,PEP
160.25998397887963,161.29459786556956,159.65080955460155,160.25030517578125,2646800,0.0,0.0,PEP
159.72817721527164,161.41063659175646,157.29149410451464,157.39785766601562,3522900,0.0,0.0,PEP
155.64768488833633,158.50014306029104,154.17793807691308,157.1464385986328,5203300,0.0,0.0,PEP
155.22224703125912,157.48487390707234,153.80084981982614,154.4583740234375,6300700,0.0,0.0,PEP
154.70978587653008,154.7581356354715,149.73973459541756,150.95806884765625,6159200,0.0,0.0,PEP
152.69853660588973,154.5550520192846,150.77432858811386,152.5728302001953,5940100,0.0,0.0,PEP
151.4511984002272,153.22069314419537,149.98145147140656,151.8379669189453,7207900,0.0,0.0,PEP
151.83796697575207,153.7331681284356,151.0064013813511,151.86697387695312,9881800,0.0,0.0,PEP
152.94027540564952,155.6380352854258,152.1473955057376,155.39630126953125,4449600,0.0,0.0,PEP
155.02884970038195,157.60090298564393,154.28430485374878,156.67263793945312,4706500,0.0,0.0,PEP
158.36479820982723,159.67983193695406,157.7556237264872,158.67422485351562,5810700,0.0,0.0,PEP
160.1632810018499,160.6950987611783,158.51949272651248,160.6370849609375,5951500,0.0,0.0,PEP
160.38568305602638,161.6040319609881,159.8732081133682,160.84982299804688,4595800,0.0,0.0,PEP
161.62335201538463,162.88037180914813,158.43247490988043,158.58717346191406,4372900,0.0,0.0,PEP
160.56940921086527,162.01981338620746,159.88289283026356,161.21725463867188,3653600,0.0,0.0,PEP
161.60402777709876,162.0391460514884,160.1536236929511,161.14956665039062,6295100,0.0,0.0,PEP
161.22693185775108,163.9150130559534,160.2793238494315,163.789306640625,3918700,0.0,0.0,PEP
163.0544340678271,163.7893001688683,159.86354208866595,163.42185974121094,4971600,0.0,0.0,PEP
164.3791473939159,166.26466995728524,163.87633645892575,165.05599975585938,4209100,0.0,0.0,PEP
163.91499592364096,165.38472803018078,163.77962547292617,164.7272186279297,5150200,0.0,0.0,PEP
164.93029182251692,166.989855609727,164.9109489700047,166.1969757080078,3482900,0.0,0.0,PEP
165.74250988326457,167.08655038647044,164.39846938005874,164.83358764648438,4921300,0.0,0.0,PEP
167.27995214771732,167.58937879443542,163.28650116987504,163.8956756591797,5201600,0.0,0.0,PEP
162.96739742753823,165.7715208604174,162.4259155934025,164.475830078125,4533100,0.0,0.0,PEP
162.7256608641896,165.50077735209518,162.15517213746259,165.32672119140625,4218300,0.0,0.0,PEP
165.67482428575602,167.20258506155844,164.39847633330604,165.46209716796875,4659100,0.0,0.0,PEP
165.49111540258383,165.57815086892862,162.30023792581562,162.69667053222656,3479700,0.0,0.0,PEP
164.62085398973463,165.1043219897045,163.0544223911995,164.4371337890625,4201600,0.0,0.0,PEP
164.42749449508597,164.93030542194887,161.9231334192371,162.69667053222656,3460700,0.0,0.0,PEP
162.43557368582879,163.80862094854135,162.01978355988447,162.93836975097656,3088300,0.0,0.0,PEP
163.54758349667804,164.93030989447868,162.91908088676192,164.00204467773438,3757800,0.0,0.0,PEP
164.67888267959455,165.21070047850375,163.45086971743578,164.23410034179688,3357200,0.0,0.0,PEP
164.93030166023982,166.3033491850369,163.6442748455281,166.1486358642578,3732100,0.0,0.0,PEP
164.85294406420405,166.26466253404632,163.47021774328468,165.91656494140625,4479000,0.0,0.0,PEP
166.1872960097872,169.3298382066584,165.5297865706469,169.05909729003906,3134200,0.0,0.0,PEP
167.9181356912392,169.6779518155923,167.65705879901176,169.17515563964844,4215500,0.0,0.0,PEP
168.77869404940563,171.8148727204747,168.77869404940563,171.09933471679688,4034600,0.0,0.0,PEP
171.08966108429973,171.29270938532943,169.42652995592684,169.68760681152344,3781100,0.0,0.0,PEP
169.2911687636892,171.20569804948192,168.47894600659816,170.98330688476562,4401300,0.0,0.0,PEP
170.58685623069076,170.89628284885111,168.80769743908843,170.05503845214844,3822500,0.0,0.0,PEP
168.62397321803726,168.92372102582968,166.699765212088,168.7786865234375,3295600,0.0,0.0,PEP
169.97766526099142,170.1517214053415,167.5893470229322,168.10182189941406,2846100,0.0,0.0,PEP
169.01076693635002,169.4362212125236,168.2082228977113,168.73036193847656,3228800,0.0,0.0,PEP
169.99703528344378,170.5965309507875,168.94307846367042,170.12274169921875,4041100,0.0,0.0,PEP
170.52884990709515,171.26371602604456,168.8947255496683,169.2524871826172,2743800,0.0,0.0,PEP
170.1130470755926,171.5151161093216,169.58124406751358,171.46676635742188,3756200,0.0,0.0,PEP
171.89224191927164,173.42966684245815,170.95431268214602,173.35231018066406,3043100,0.0,0.0,PEP
173.83577165630678,174.72535110177853,172.73346508754028,174.35792541503906,3395700,0.0,0.0,PEP
174.14518760592856,175.08311674991887,173.77774718746173,174.26121520996094,2666200,0.0,0.0,PEP
174.8413830814638,174.9477318825199,173.99047463882945,174.4352569580078,3010600,0.0,0.0,PEP
173.8164280241858,175.0250981491839,173.39098853377664,174.21287536621094,3704000,0.0,0.0,PEP
174.1838680178435,174.50295870053938,172.13396821245982,172.54974365234375,3385000,0.0,0.0,PEP
171.94056334649505,172.94617027557481,171.42807370226797,172.4723663330078,2575000,0.0,0.0,PEP
172.47237430403644,173.5650167352132,172.22097624871589,173.33294677734375,3340600,0.0,0.0,PEP
173.1105508980734,173.41997750012135,171.52477644825882,173.34262084960938,3401800,0.0,0.0,PEP
174.0098257426952,174.02915384147295,168.8947255496683,169.2524871826172,5246600,0.0,0.0,PEP
168.77868640833918,169.49420962534984,167.4829956736097,168.72067260742188,4184500,0.0,0.0,PEP
168.57561841712908,168.9140519182722,166.6320823719166,167.270263671875,4026300,0.0,0.0,PEP
168.06317187657808,168.64333947521203,166.50640406632772,166.5740966796875,5597900,0.0,0.0,PEP
166.3793667429763,168.38463875890577,165.7174386362692,168.2581024169922,4846100,1.15,0.0,PEP
169.105003503111,170.32179634730596,165.3767484460863,166.1262969970703,5801500,0.0,0.0,PEP
166.43778548686538,168.00501523838804,164.6369410193177,165.0068359375,4900100,0.0,0.0,PEP
166.0873545084638,169.16341044268373,165.41568246897725,168.64749145507812,6074600,0.0,0.0,PEP
168.18996410100698,168.82269040548638,166.02893893459753,168.0828857421875,3888100,0.0,0.0,PEP
168.06342146697952,169.91295549966122,167.10946003740665,168.6182861328125,3662000,0.0,0.0,PEP
168.6182842331179,169.80587522230837,168.16076894121198,169.28021240234375,5953300,0.0,0.0,PEP
167.91740798925787,168.23864307390954,162.51484493543964,162.96263122558594,6926200,0.0,0.0,PEP
163.65376225021353,164.69534403304442,163.11838529253347,164.19888305664062,5156900,0.0,0.0,PEP
164.05287674086492,164.08207858076292,160.94761903533072,161.47328186035156,5461000,0.0,0.0,PEP
161.94052153323116,162.72900089484494,160.86000892753842,162.53431701660156,12012600,0.0,0.0,PEP
162.6219100535729,164.3254198509673,162.07678929495495,164.24754333496094,3720900,0.0,0.0,PEP
163.12811205652125,164.65639609267646,162.4272382140081,164.43251037597656,3872000,0.0,0.0,PEP
165.36701872298747,167.45989646442325,163.86792162761517,163.96527099609375,5134500,0.0,0.0,PEP
163.9263187269132,165.37674107982258,163.58562565777083,164.1210174560547,4290600,0.0,0.0,PEP
163.91660064378777,164.26703758477242,162.10601225760513,164.04315185546875,4565100,0.0,0.0,PEP
163.85816824389107,165.49353044624496,163.07941797225428,163.9749755859375,5326400,0.0,0.0,PEP
163.7705767204725,165.48381558161302,160.85027409256168,161.5998077392578,5400700,0.0,0.0,PEP
162.47589397130744,165.11389214192505,160.850260758938,164.1891326904297,5480900,0.0,0.0,PEP
164.31570708627254,164.64667117191956,160.61665390445404,162.1838836669922,5167700,0.0,0.0,PEP
163.23518817796713,163.77057997440718,158.67950826412792,158.92286682128906,5971900,0.0,0.0,PEP
159.1759636131483,161.28831403239795,158.6892465159914,160.86000061035156,5093400,0.0,0.0,PEP
162.94316893967402,164.24756735331638,161.15205336988785,162.6706085205078,4596800,0.0,0.0,PEP
162.53432031536855,162.65112767399972,159.38038795147403,161.590087890625,3538600,0.0,0.0,PEP
161.3856720742843,161.60957266609483,158.18307964347298,158.47511291503906,4623400,0.0,0.0,PEP
157.9883834420416,158.67951344904282,156.70344308859953,157.31671142578125,4779200,0.0,0.0,PEP
157.68663073351317,158.70872488605363,156.9078803073732,157.52114868164062,4839200,0.0,0.0,PEP
157.92998257401422,159.90605296963025,157.26803954134212,158.2706756591797,5222600,0.0,0.0,PEP
164.24755972612834,166.16522642055816,162.1741548375705,164.89002990722656,9795300,0.0,0.0,PEP
162.66088780167698,170.38994415765563,162.38832736864143,169.97137451171875,8412700,0.0,0.0,PEP
171.3049394626893,171.57749983944566,165.47407834555193,165.66876220703125,5937900,0.0,0.0,PEP
167.6935249428657,168.97845044851803,166.5254067958832,168.14129638671875,6401800,0.0,0.0,PEP
170.17579384025672,172.21026799094219,168.80324789320085,170.40940856933594,4547400,0.0,0.0,PEP
170.1757983074501,171.1686906389584,167.7519414556238,168.75457763671875,5200200,0.0,0.0,PEP
169.57224491868294,169.72799796491955,166.56433662369997,166.90504455566406,4314000,0.0,0.0,PEP
166.65195125823664,169.07580804256224,166.04842673784128,168.46253967285156,5071500,0.0,0.0,PEP
170.16604150312074,173.25182634103172,170.02976130014582,172.9597930908203,5316500,0.0,0.0,PEP
173.38810985652333,174.1181855692856,171.91822943539617,173.5341339111328,5220000,0.0,0.0,PEP
174.49782150373434,176.09425310883626,173.58280576885505,174.31288146972656,5136000,0.0,0.0,PEP
175.5783372662357,176.12345808939236,173.82616743564031,174.1279296875,5424100,0.0,0.0,PEP
174.92614364281002,178.07033232503852,174.71198690498105,177.38893127441406,6715300,0.0,0.0,PEP
176.3668124515202,178.11899709372636,175.74381511800556,176.75619506835938,4877200,0.0,0.0,PEP
176.1331879173005,177.95350513259777,175.11107902853288,175.9579620361328,4084500,0.0,0.0,PEP
175.9774450842932,178.70306399459156,173.43678106073136,173.5049285888672,4970600,0.0,0.0,PEP
172.08372506331457,174.14740115450587,171.84036647318618,173.05715942382812,3753800,0.0,0.0,PEP
173.19342454208103,175.01374188445837,171.84035149305808,174.03057861328125,3922400,0.0,0.0,PEP
174.7509201562005,175.82168891569552,174.07924814931505,175.42259216308594,3246100,0.0,0.0,PEP
175.64648559943842,177.2721190807281,174.0500539585637,175.90931701660156,3724700,0.0,0.0,PEP
175.16948839504485,176.2597448434147,173.66066235341248,173.8066864013672,4723600,0.0,0.0,PEP
177.79777600842948,178.06060743881835,173.81643312827748,176.87301635742188,6704100,0.0,0.0,PEP
176.3181561763294,176.8632769974677,170.77931273757036,173.31997680664062,7390500,0.0,0.0,PEP
173.92348361156954,174.41992969743,171.81113321787433,172.03501892089844,5633000,0.0,0.0,PEP
173.31022881100802,173.95269898630423,170.75983580737687,172.48281860351562,5153600,0.0,0.0,PEP
173.5633274580341,174.85799677588108,172.9987338180644,173.592529296875,4701100,0.0,0.0,PEP
172.7748589067624,175.37392670012392,172.71644037199982,175.24737548828125,3920300,0.0,0.0,PEP
175.42260620969958,177.0092940588098,175.23765131143685,176.51284790039062,4498100,0.0,0.0,PEP
177.42785036883228,180.21187268985932,177.252624494407,179.9101104736328,4397600,0.0,0.0,PEP
180.87381308604367,181.66229244096664,179.47206540910165,179.92958068847656,4109600,0.0,0.0,PEP
180.08534673965403,181.1366575733024,179.59862958630362,180.16322326660156,2511000,0.0,0.0,PEP
179.67650946157462,180.08535009559637,179.0535120878135,179.218994140625,1837000,0.0,0.0,PEP
179.5012831935557,180.56233789407645,178.63492724034967,179.0048370361328,6411400,0.0,0.0,PEP
178.4305095100117,178.54731687248855,176.21108050237947,177.73936462402344,4375400,0.0,0.0,PEP
177.06768878051543,180.76674199827733,175.45179917171393,180.581787109375,7915600,0.0,0.0,PEP
181.67883434459986,182.51142072388447,180.38589372935604,182.09022521972656,4683300,1.15,0.0,PEP
180.22916861828622,182.49182589815373,180.07244401503704,181.88453674316406,3547700,0.0,0.0,PEP
179.6708473439226,180.1704051610866,178.58360961499199,179.36720275878906,4083200,0.0,0.0,PEP
179.98429406658857,180.51322092593722,176.99679667245758,177.90774536132812,5835100,0.0,0.0,PEP
178.0840443480303,178.71092780449223,176.98700203574208,178.4464569091797,4241700,0.0,0.0,PEP
178.0840583071902,180.20958542689883,177.545326791577,180.01368713378906,3800800,0.0,0.0,PEP
180.4348784216192,180.4348784216192,179.29864742377524,179.34762573242188,3116100,0.0,0.0,PEP
180.40547128765732,180.40547128765732,178.62277751330353,180.1997833251953,4691400,0.0,0.0,PEP
182.65833398711663,183.0109568594232,179.19088819783562,180.10182189941406,5634900,0.0,0.0,PEP
180.29773572745205,182.07063977755,178.39749107284527,179.60227966308594,5392500,0.0,0.0,PEP
178.2505721765959,178.96562261655203,174.73414775432602,176.5560302734375,6127800,0.0,0.0,PEP
176.38949877806996,177.47675138420306,174.8222826975984,176.6441650390625,15708100,0.0,0.0,PEP
177.1535136366445,179.71002572973967,176.65397079402325,177.62367248535156,4447800,0.0,0.0,PEP
178.09385027658263,178.51503082952397,176.93802502106053,177.51593017578125,3249000,0.0,0.0,PEP
177.82939012099874,179.91572859214799,177.68245519317483,178.75991821289062,4236900,0.0,0.0,PEP
178.13302350481743,178.3191321007011,175.25327247522557,177.37879943847656,4304700,0.0,0.0,PEP
177.20250141473727,178.80889126760098,176.75192190716575,178.5248260498047,2197800,0.0,0.0,PEP
179.52392527140597,179.84716416518745,178.53462922395192,179.3182373046875,3045000,0.0,0.0,PEP
180.32712977519193,180.7581000258644,177.91753751428817,178.02528381347656,2694300,0.0,0.0,PEP
178.1917813307591,179.11251962877674,178.16239733793557,178.25054931640625,2549200,0.0,0.0,PEP
177.66287213263746,178.23098762703248,175.61569243773926,176.95762634277344,3136200,0.0,0.0,PEP
